MASTER_CAMPAIGN_ID,PRODUCT,METRIC,PP_RESULTS
"i2c1509107a7","JS            ","category_share",0.111000
"i2c1509107a7","Aisle     ","average_spend ",916827.300000
"i2c1509107aL","JS            ","average_spend ",101858.410000
"i2c1507204a","Offer     ","average_spend ",24276.560000
"i2c1507203a","Aisle     ","sales_growth  ",0.088000
"i2c1507203a","Appletiser","sales_growth  ",-0.099000
"i2c1507204a","Rest of Cat","category_share",0.216000
"i2c1507203a","Fanta     ","average_spend ",318653.240000
"i2c1509018a","Rest of Cat","category_share",0.355000
"i2c1508098a","Nescafe shakisimo   ","sales_growth  ",0.000000
"i2c1510003a2","Sonicare  ","average_spend ",
"i2c1510003aH","Brand     ","average_spend ",458520.000000
"i2c1510003a2","Offer          ","average_spend ",165850.170000
"i2c1504064aM","JS        ","sales_growth  ",8.431000
"i2c1509107a2","Persil non bio","sales_growth  ",1.114000
"i2c1510003aG","Offer          ","sales_growth  ",0.023000
"i2c1510003a3","Brand     ","average_spend ",10693.560000
"i2c1510003aV","Brand           ","category_share",0.445000
"i2c1507210a","Brand     ","category_share",0.798000
"i2c1510003aV","Aisle     ","sales_growth  ",0.047000
"i2c1510003aH","Other Dandruff  ","category_share",0.003000
"i2c1510003a3","BABYLISS  ","category_share",0.156000
"i2c1507210a","Aisle     ","category_share",1.000000
"i2c1504064aM","DIAMOND   ","sales_growth  ",-1.000000
"i2c1510061a","Disaronno ","average_spend ",60538.040000
"i2cHSV2","Pantene Dandruff","average_spend ",2079.950000
"i2cHSV2","Offer           ","average_spend ",124426.070000
"i2c1510061a","Aisle        ","sales_growth  ",-0.121000
"i2cVENUSV2","JS        ","average_spend ",15372.910000
"i2cFAINBV2","Rest of Cat","category_share",0.372000
"i2cGILLEV2","Offer        ","category_share",0.231000
"i2cFAINBV2","Persil non bio","sales_growth  ",1.114000
"i2c1509125a","NestleDulceGusto","average_spend ",136571.760000
"i2c1510062a","Rest of Cat","sales_growth  ",-0.152000
"i2c1510046a","Thorntons ","average_spend ",91899.310000
"i2c1510046a","Aisle         ","average_spend ",1691397.290000
"i2c1510046a","Cadbury   ","average_spend ",73448.310000
"i2cFAIDHDWV3","Offer      ","category_share",0.087000
"i2c15FAINB","Offer         ","average_spend ",338577.360000
"i2c15FAINB","Aisle     ","sales_growth  ",-0.039000
"i2c1507209a","Brand     ","sales_growth  ",-0.153000
"i2c15FAIFE","Own_Label ","category_share",0.106000
"i2c1510074a","Bacardi       ","category_share",0.002000
"i2c1507209a","Aisle     ","sales_growth  ",-0.426000
"i2cLYNX111","Aisle                         ","average_spend ",853938.310000
"i2cLYNX222","Offer                         ","category_share",0.000000
"i2cLYNX222","Total Sticks Creams and Wipes ","average_spend ",23747.290000
"i2c1512046a","Rest of Cat","sales_growth  ",0.038000
"i2c1512046a","Aisle                         ","category_share",1.000000
"i2cLYNX111","Total Body Sprays             ","sales_growth  ",0.026000
"i2cLYNX666","Offer                         ","category_share",0.000000
"i2cLYNX666","Rest of Cat","average_spend ",338470.440000
"i2c1510020a","DeCecco     ","average_spend ",49871.220000
"i2c1510054a2","Rest of Cat","category_share",0.880000
"i2c1511015a","STUFFINGS       ","average_spend ",28651.310000
"i2c1511015a","Offer           ","category_share",0.052000
"i2c1601020a","JS        ","sales_growth  ",0.222000
"i2c1510013a","Offer     ","average_spend ",4256.500000
"i2c1510003a1","Offer     ","sales_growth  ",0.012000
"i2c1509029a","Aisle     ","average_spend ",3396235.780000
"i2c1507161a","Offer     ","category_share",0.005000
"i2c1509029a","JS        ","category_share",0.086000
"i2c1507161a","Cadburyflake              ","category_share",0.006000
"i2c1508179a","Rest of Cat","average_spend ",841820.260000
"i2c1508061a","Rest of Cat","category_share",0.424000
"i2c1505012aM","JS        ","average_spend ",13851.820000
"i2c1535KE0","Brand     ","sales_growth  ",0.148000
"i2c1537AH0a","Rest of Cat","category_share",0.069000
"i2c1507074aM","Brand      ","category_share",0.001000
"i2c1507074aM","VETS      ","category_share",0.016000
"i2c1516KC0M","PAMPERS   ","category_share",0.178000
"i2c1504021aM","Offer     ","average_spend ",517861.990000
"i2c1506063aM","Brand      ","sales_growth  ",0.021000
"i2c1516KC0M1","Offer     ","sales_growth  ",0.044000
"i2c1506063aM","Offer     ","category_share",0.040000
"i2c1508204a","Aisle     ","average_spend ",457523.240000
"i2c1508265a","Arm & Hammer","average_spend ",32520.810000
"i2c1506058aM","SEABOND   ","category_share",0.014000
"i2c1504091aM","JS         ","category_share",0.032000
"i2c1504028aM","Aisle     ","sales_growth  ",0.148000
"i2c1506014aM","Offer     ","category_share",0.006000
"i2c1508013a","DORSET    ","average_spend ",188272.270000
"i2c1508013a","DORSET    ","sales_growth  ",0.115000
"i2c1505012aM","Aisle      ","category_share",1.000000
"i2c1516KC0M1","Brand     ","average_spend ",146362.240000
"i2c1535KE0","JS        ","sales_growth  ",-0.034000
"i2c1508013a","JS        ","average_spend ",649372.750000
"i2c1504050aM","SHARWOODS  ","category_share",0.058000
"i2c1506032M1","BAHLSEN   ","category_share",0.225000
"i2c1508013a","RUDE      ","category_share",0.003000
"i2c1506058aM","Rest of Cat","sales_growth  ",0.101000
"i2c1508265a","Offer       ","category_share",0.016000
"i2c1506032M2","Whole Earth","sales_growth  ",0.000000
"i2c1505012aM","Suckies   ","sales_growth  ",-0.018000
"i2c1507173a","Offer     ","average_spend ",6256.560000
"i2c1506014aM","Aisle      ","sales_growth  ",-0.041000
"i2c1507181a","MUNCHBUNCH  ","average_spend ",49420.960000
"i2c1506032M2","Brand     ","sales_growth  ",0.064000
"i2c1537AH0a","Brand     ","sales_growth  ",-0.206000
"i2c1508265a","Aquafresh   ","category_share",0.045000
"i2c1508013a","JORDANS   ","sales_growth  ",0.147000
"i2c1507074aM","Rest of Cat","average_spend ",686363.530000
"i2c1507074aM","Offer     ","average_spend ",2553.400000
"i2c1507181a","Aisle     ","sales_growth  ",0.003000
"i2c1516KC0M1","Aisle     ","average_spend ",956324.080000
"i2c1506032M1","Brand     ","sales_growth  ",0.011000
"i2c1505029aM","SPECIALITE ","average_spend ",9574.880000
"i2c1509002a","Brand     ","sales_growth  ",0.276000
"i2c1509125a2","Brand           ","category_share",0.477000
"i2c1509125a2","Rest of Cat","category_share",0.160000
"i2cFLASHV4","Brand       ","sales_growth  ",-0.025000
"i2c1507212a","Brand     ","average_spend ",548106.410000
"i2cFAIDHDWV4","JS             ","sales_growth  ",0.014000
"i2cLENORV4","Rest of Cat","category_share",0.057000
"i2cBRAUNV4","Brand     ","category_share",0.072000
"i2cFABREV4","Oust      ","sales_growth  ",-0.767000
"i2cBRAUNV4","Offer           ","category_share",0.016000
"i2cOLAYV4","Nivea     ","average_spend ",29470.850000
"i2cFAINBV4","Brand       ","category_share",0.467000
"i2cOLAYV4","Loreal    ","average_spend ",80675.320000
"i2cFAIFEV4","Comfort   ","category_share",0.387000
"i2cOLAYV4","Rest of Cat","category_share",0.569000
"i2cORALBV4","Offer     ","sales_growth  ",-0.148000
"i2c1507212a","Offer          ","category_share",0.003000
"i2cFAIDADWV4","JS                      ","category_share",0.139000
"i2cFAIDADWV4","Aisle     ","category_share",1.000000
"i2cARIALV4","Persil Bio","category_share",0.016000
"i2cFAIFEV4","Aisle     ","sales_growth  ",0.034000
"i2c1509106a2","Littleones","sales_growth  ",-0.109000
"i2c1507141a","Rest of Cat","category_share",0.636000
"i2c1507141a","Oykos       ","average_spend ",67004.970000
"i2c1507141a","Brand     ","category_share",0.095000
"i2c1508124a","Batchelors   ","average_spend ",82343.920000
"i2c1509106a","Nature    ","category_share",0.015000
"i2c1509106a2","JS          ","category_share",0.287000
"i2c1508124a","Aisle        ","category_share",1.000000
"i2c1508169a2","Brand       ","category_share",0.141000
"i2c1509106a2","Rest of Cat","sales_growth  ",-0.174000
"i2c1508169a2","Offer       ","sales_growth  ",5.393000
"i2c1509116a","Offer     ","average_spend ",4289.690000
"i2c1508203a","Offer     ","category_share",0.173000
"i2c1507030a","UNCLE BENS ","category_share",0.021000
"i2c1508042a","Bulmers   ","category_share",0.135000
"i2c1507030a","Rest of Cat","sales_growth  ",-0.107000
"i2c1507030a","AMOY       ","category_share",0.000000
"i2c1509004a","JS                            ","sales_growth  ",-0.041000
"i2cLYNX333","Total Roll-On                 ","category_share",0.066000
"i2c1509004a","Offer     ","category_share",0.150000
"i2c1509004a","Rest of Cat","category_share",0.018000
"i2cLYNX333","Total Sticks Creams and Wipes ","sales_growth  ",0.004000
"i2c1509004a","Aisle     ","sales_growth  ",-0.081000
"i2c1508186a2","JS           ","average_spend ",52572.330000
"i2c1508186a2","Brand             ","average_spend ",205904.250000
"i2c1512022P","Aisle         ","average_spend ",870131.790000
"i2c1509016a","Brand          ","sales_growth  ",-0.060000
"i2c1512022P","Rest of Cat","average_spend ",25.630000
"i2c1510052a","Rest of Cat","average_spend ",435471.760000
"i2c1510052a","JS            ","sales_growth  ",-0.036000
"i2c1512022P","Huggies       ","sales_growth  ",0.042000
"i2c1509016a","Offer          ","average_spend ",75144.520000
"i2c1510052a","Offer         ","average_spend ",46940.810000
"i2c1512022P","Nature Nappies","average_spend ",13645.490000
"i2c1510116a","Cadburyanimal","category_share",0.000000
"i2c1509131a","Shloer     ","average_spend ",77942.820000
"i2cORALBV2","Rest of Cat","sales_growth  ",0.017000
"i2cFAIDADWV2","Offer     ","category_share",0.039000
"i2cFABREV2","JS              ","average_spend ",18036.520000
"i2c1510041a","Belvedere          ","category_share",0.004000
"i2cFABREV2","Brand           ","average_spend ",97764.540000
"i2cFAIDHDWV2","Rest of Cat","category_share",0.086000
"i2cFAIDHDWV2","Brand           ","average_spend ",264795.040000
"i2cLENUNV2","Brand           ","category_share",0.216000
"i2cFAIDADWV2","JS              ","average_spend ",129621.050000
"i2cFAIDADWV2","Brand     ","sales_growth  ",-0.038000
"i2cORALBV2","Colgate   ","category_share",0.003000
"i2cOLAYV2","Nivea     ","category_share",0.051000
"i2c1510041a","JS                 ","sales_growth  ",0.042000
"i2cFABREV2","Aisle           ","category_share",1.000000
"i2cLENORV2","Aisle           ","sales_growth  ",0.034000
"i2c1509016a2","Albert Bartlett","category_share",0.000000
"i2c1509016a2","Offer          ","average_spend ",75144.520000
"i2cLYNX888","Total Sticks Creams and Wipes ","category_share",0.028000
"TEST_JD","Aisle  ","category_share",1.000000
"i2c1511103a","Grace       ","average_spend ",9149.670000
"i2c1512024a","JS             ","sales_growth  ",-0.083000
"i2c1510033a","Own Label ","average_spend ",1529551.650000
"i2c1512024a","Other branded ketchup","sales_growth  ",0.044000
"i2c1511005a","Ritz Crisp & Thins","sales_growth  ",0.000000
"i2c1512047a","Rest of Cat","category_share",0.696000
"i2cHSV4","Brand          ","average_spend ",458520.000000
"i2c1510136a","Rest of Cat","sales_growth  ",-0.039000
"i2c1512047a","JS        ","sales_growth  ",0.068000
"i2cHSV4","Other Dandruff  ","sales_growth  ",0.176000
"i2c1509042a","Bulmers    ","average_spend ",107300.630000
"i2cHSV4","Aisle           ","category_share",1.000000
"i2c1508034a","JS                  ","average_spend ",49301.110000
"i2c1508034a","Cadbury             ","category_share",0.260000
"i2cLYNX555","Rest of Cat","category_share",0.396000
"i2cLYNX555","Total Sticks Creams and Wipes ","category_share",0.028000
"ALAN_TEST","Banrockstation","category_share",0.003000
"i2c1509111a","Aisle                         ","sales_growth  ",-0.170000
"i2cLYNX555","Aisle     ","average_spend ",853938.310000
"i2c1509142a","Rest of Cat","average_spend ",10780481.530000
"i2c1507151a","Offer         ","category_share",0.147000
"i2c1508107a","Offer     ","category_share",0.030000
"i2c1510008a","Offer     ","sales_growth  ",0.243000
"i2c1507151a","KP Hula Hoops ","category_share",0.020000
"i2c1507151a","Aisle     ","average_spend ",4194832.920000
"i2c1508107a","JS        ","category_share",0.189000
"i2c1508252a","JS        ","sales_growth  ",-0.117000
"i2c1509048a","Aisle        ","sales_growth  ",-0.067000
"i2c1509048a","Brand           ","category_share",0.238000
"i2c1509048a","Offer           ","category_share",0.238000
"i2c1510006a","Offer        ","average_spend ",1614.650000
"i2c1509048a","Pure      ","category_share",0.102000
"i2c1509010a","Offer     ","sales_growth  ",0.116000
"i2c1510145a","WARBURTONS","average_spend ",23.740000
"i2c1510145a","Rest of Cat","category_share",0.491000
"i2c1510145a","Aisle     ","sales_growth  ",0.388000
"i2c1510145a","Offer     ","sales_growth  ",0.000000
"i2c1510054a","Brand     ","average_spend ",114036.090000
"i2cNEW-TOOL","Aisle     ","average_spend ",3447322.680000
"i2c1509144a","Brand                         ","average_spend ",35276.650000
"i2c1509144a","Rest of Cat","average_spend ",
"i2c1509144a","Rest of Cat","sales_growth  ",0.000000
"i2c1509144a","Sainsburys","sales_growth  ",-0.127000
"i2c1511069a","JS                            ","sales_growth  ",0.018000
"i2c1511069a","Philly Light flavoured","average_spend ",59779.060000
"i2c1511069a","JS Own Label          ","sales_growth  ",0.018000
"i2c1509107aA","JS            ","sales_growth  ",0.008000
"i2c1509107a4","JS Ultimate   ","category_share",0.006000
"i2c1509107a5","Oust      ","average_spend ",600.990000
"i2c1509107a3","Brand     ","category_share",0.631000
"i2c1509107aF","JS        ","average_spend ",372209.940000
"i2c1509107a3","JS        ","average_spend ",110447.150000
"i2c1509107aF","Brand     ","average_spend ",162725.180000
"i2c1509107aF","Brand     ","sales_growth  ",-0.025000
"i2c1509107a5","Brand         ","category_share",0.172000
"i2c1509107a5","JS        ","category_share",0.032000
"i2c1509107a4","Rest of Cat","category_share",0.471000
"i2c1508118a","Offer     ","sales_growth  ",0.030000
"i2c1508040a","Bodyform  ","average_spend ",46555.870000
"i2c1509061a","Aisle     ","sales_growth  ",0.073000
"i2c1508118a","Brand     ","sales_growth  ",0.084000
"i2c1509061a","Fosters   ","average_spend ",645531.140000
"i2c1509030a","Rest of Cat","category_share",0.631000
"i2c1509134a","JS        ","category_share",0.504000
"i2c1509061a","Offer     ","sales_growth  ",-0.094000
"i2c1509134a","Offer     ","category_share",0.099000
"i2c1509061a","JS        ","category_share",0.028000
"i2c1508061a","Rest of Cat","average_spend ",460965.750000
"i2c1535KE0","Brand     ","category_share",0.145000
"i2c1537AH0a","Rest of Cat","average_spend ",15088.170000
"i2c1507074aM","Brand     ","average_spend ",2553.400000
"i2c1505012aM","Rest of Cat","sales_growth  ",0.061000
"i2c1516KC0M1","NATURE    ","sales_growth  ",0.098000
"i2c1507074aM","VETS      ","average_spend ",14382.090000
"i2c1506063aM","Brand     ","category_share",0.055000
"i2c1506063aM","Offer     ","average_spend ",43466.240000
"i2c1506058aM","SEABOND   ","average_spend ",1139.440000
"i2c1504091aM","Encore    ","sales_growth  ",0.129000
"i2c1516KC0M","PAMPERS   ","average_spend ",68829.380000
"i2c1516KC0M1","Offer     ","category_share",0.056000
"i2c1504091aM","JS        ","average_spend ",16639.800000
"i2c1504028aM","Aisle     ","category_share",1.000000
"i2c1508265a","Colgate     ","category_share",0.216000
"i2c1509002a","JS          ","sales_growth  ",-0.108000
"i2c1505012aM","Aisle      ","average_spend ",203863.570000
"i2c1535KE0","JS        ","average_spend ",112644.130000
"i2c1516KC0M1","Brand      ","sales_growth  ",0.054000
"i2c1506014aM","PAMPERS   ","sales_growth  ",-0.050000
"i2c1507181a","JS        ","sales_growth  ",-0.113000
"i2c1504050aM","SHARWOODS  ","average_spend ",29105.030000
"i2c1505029aM","MRKIPLING  ","sales_growth  ",-0.173000
"i2c1508013a","RUDE      ","average_spend ",8182.290000
"i2c1506032M1","BAHLSEN   ","average_spend ",63192.730000
"i2c1506032M1","BAHLSEN   ","sales_growth  ",0.018000
"i2c1506058aM","Rest of Cat","category_share",0.303000
"i2c1505012aM","Brand     ","average_spend ",71241.200000
"i2c1505012aM","Brand     ","sales_growth  ",-0.137000
"i2c1506032M2","Whole Earth","category_share",0.000000
"i2c1505012aM","Suckies   ","category_share",0.019000
"i2c1507173a","Offer     ","category_share",0.012000
"i2c1506032M2","Brand     ","average_spend ",7798.730000
"i2c1507181a","MUNCHBUNCH  ","sales_growth  ",-0.103000
"i2c1537AH0a","Brand     ","category_share",0.893000
"i2c1504065aM","Rest of Cat","sales_growth  ",-0.414000
"i2c1508265a","Aquafresh   ","average_spend ",91087.490000
"i2c1508013a","JORDANS   ","category_share",0.078000
"i2c1507181a","Aisle       ","category_share",1.000000
"i2c1506032M1","Brand     ","category_share",0.053000
"i2c1509002a","Brand     ","category_share",0.282000
"i2cLYNX444","Total Sticks Creams and Wipes ","sales_growth  ",0.004000
"i2c1510051a","Aisle        ","average_spend ",105403.480000
"i2c1507203a","Aisle               ","category_share",1.000000
"i2c1507204a","Brand                     ","sales_growth  ",0.049000
"i2c1507203a","Appletiser","category_share",0.005000
"i2c1507204a","Rest of Cat","average_spend ",410077.260000
"i2c1507203a","Rest of Cat","sales_growth  ",0.086000
"i2c1509018a","Rest of Cat","average_spend ",751121.900000
"i2c1508098a","Nescafe shakisimo   ","category_share",0.021000
"i2cLYNX777","Total APA                     ","average_spend ",283830.410000
"i2c1511028a","Basics    ","sales_growth  ",-0.223000
"i2c1511028a","TTD       ","sales_growth  ",-0.036000
"i2cLYNX777","JS                            ","category_share",0.030000
"i2c1508203a","Offer     ","average_spend ",7825.230000
"i2c1507030a","UNCLE BENS ","average_spend ",17922.500000
"i2c1508042a","Bulmers   ","average_spend ",252726.830000
"i2c1507176a","Offer      ","sales_growth  ",0.601000
"i2c1507030a","Rest of Cat","category_share",0.470000
"i2c1507030a","AMOY       ","average_spend ",-0.320000
"i2c1508257aS","Malibu                ","sales_growth  ",-0.124000
"i2c1508257a","Woodford Reserve","sales_growth  ",0.000000
"i2c1508257a","Jim Beam        ","category_share",0.014000
"i2c1508257aS","Captain Morgan Spiced ","average_spend ",112563.200000
"i2c1508257aS","Captain Morgan Spiced ","sales_growth  ",-0.123000
"i2c1509046a","Offer     ","sales_growth  ",0.000000
"i2c1508281a","Offer     ","average_spend ",2243.640000
"i2c1508281a","Mcvities  ","category_share",0.037000
"i2c1509107a7","Rest of Cat","sales_growth  ",0.081000
"i2c1509107aL","Offer         ","category_share",0.034000
"i2c1509107a7","Comfort   ","category_share",0.387000
"i2c1509107a7","JS            ","average_spend ",101858.410000
"i2c1509107a7","Offer     ","sales_growth  ",0.374000
"i2c15FAINB","Aisle     ","category_share",1.000000
"i2c1507209a","Brand     ","category_share",0.136000
"i2c1510074a","Bacardi       ","average_spend ",14858.020000
"i2c1510074a","Offer     ","sales_growth  ",-0.098000
"i2c15FAIFE","Own_Label ","average_spend ",95650.590000
"i2c1507209a","Aisle     ","category_share",1.000000
"i2cLYNX222","Offer                         ","average_spend ",1992.510000
"i2cLYNX222","Total APA                     ","sales_growth  ",0.001000
"i2c1512046a","Rest of Cat","category_share",0.904000
"i2cLYNX111","Rest of Cat","sales_growth  ",0.016000
"i2c1512046a","Aisle                         ","average_spend ",4323293.100000
"i2cLYNX111","Total Body Sprays             ","category_share",0.158000
"i2c1504064aM","JS        ","category_share",-0.011000
"i2c1509107a2","Persil non bio","category_share",0.046000
"i2c1510003aG","Offer          ","category_share",0.231000
"i2c1510003aV","Brand           ","average_spend ",98988.580000
"i2c1507210a","Brand          ","average_spend ",218337.260000
"i2c1510003aH","Other Dandruff  ","average_spend ",3030.790000
"i2c1510003aV","Aisle     ","category_share",1.000000
"i2c1510003a3","BABYLISS  ","average_spend ",23208.440000
"i2c1507210a","Aisle          ","average_spend ",273457.030000
"i2c1504064aM","DIAMOND   ","category_share",0.000000
"i2c1510061a","Absolut   ","sales_growth  ",-0.115000
"i2cFAINBV2","JS           ","sales_growth  ",0.008000
"i2c1510061a","Aisle        ","category_share",1.000000
"i2c1510061a","Brand        ","sales_growth  ",-0.441000
"i2cHSV2","Aisle     ","sales_growth  ",-0.051000
"i2cFLASHV2","CIF       ","sales_growth  ",-0.073000
"i2cFAINBV2","Rest of Cat","average_spend ",882081.290000
"i2cGILLEV2","Brand     ","sales_growth  ",-0.023000
"i2cGILLEV2","Offer     ","average_spend ",77785.830000
"i2cFAINBV2","Persil non bio","category_share",0.046000
"i2c1510062a","Rest of Cat","category_share",0.237000
"i2cFAIDHDWV3","Brand      ","sales_growth  ",-0.038000
"i2cFAIDHDWV3","Offer      ","average_spend ",36614.780000
"i2c1510062a","Remy Martin VSOP Cognac","sales_growth  ",-0.384000
"i2c1507161a","Offer     ","average_spend ",6384.250000
"i2c1509029a","JS        ","average_spend ",291893.260000
"i2c1507161a","Cadburyflake              ","average_spend ",7594.130000
"i2c1507161a","Aisle     ","sales_growth  ",-0.149000
"i2c1510013a","Brand     ","sales_growth  ",0.151000
"i2c1510003a1","Offer     ","category_share",0.037000
"i2cLYNX666","Brand                         ","sales_growth  ",0.057000
"i2cLYNX666","Offer                         ","average_spend ",1992.510000
"i2cLYNX666","Total Sticks Creams and Wipes ","sales_growth  ",0.004000
"i2c1510054a2","Rest of Cat","average_spend ",2055173.080000
"i2c1510054a2","Offer     ","sales_growth  ",-0.566000
"i2c1509124a","Heinz     ","sales_growth  ",-0.366000
"i2c1601020a","Brand     ","sales_growth  ",0.458000
"i2c1511015a","Offer           ","average_spend ",76560.930000
"i2c1601020a","JS        ","category_share",0.102000
"i2c1509125a2","Brand           ","average_spend ",186433.790000
"i2c1509125a2","Rest of Cat","average_spend ",62577.580000
"i2c1508186a","Aisle       ","sales_growth  ",-0.054000
"i2c1509004a","JS        ","category_share",0.233000
"i2cLYNX333","Total Roll-On                 ","average_spend ",56166.270000
"i2c1509004a","Offer     ","average_spend ",52066.440000
"i2cLYNX333","Total Sticks Creams and Wipes ","category_share",0.028000
"i2c1509004a","Rest of Cat","average_spend ",6100.400000
"i2c1509004a","Aisle                         ","category_share",1.000000
"i2c1509106a2","Littleones","category_share",0.274000
"i2c1507141a","Rest of Cat","average_spend ",3120004.440000
"i2c1507141a","Brand     ","average_spend ",465885.880000
"i2c1509106a","Nature    ","average_spend ",18770.290000
"i2c1509014a","Vimto     ","sales_growth  ",0.047000
"i2c1508250a","Rest of Cat","sales_growth  ",0.038000
"i2c1509106a2","JS           ","average_spend ",260080.210000
"i2c1509106a","JS        ","average_spend ",349207.470000
"i2c1509106a","JS        ","sales_growth  ",-0.114000
"i2c1508169a2","Brand         ","average_spend ",4674.700000
"i2c1509106a2","Rest of Cat","category_share",0.030000
"i2c1508169a2","Offer       ","category_share",0.141000
"i2c1508250a","Tropical sun","sales_growth  ",0.385000
"i2c1509106a","Huggies   ","sales_growth  ",0.095000
"i2c1509106a2","Nature    ","sales_growth  ",-0.105000
"i2c1508186a2","JS Own Label","sales_growth  ",0.140000
"i2c1511135a","GoAhead           ","sales_growth  ",-0.226000
"i2c1509016a","Brand          ","category_share",0.070000
"i2c1510052a","JS            ","category_share",0.026000
"i2c1509016a","JS             ","sales_growth  ",-0.125000
"i2c1510052a","BENECOL   ","sales_growth  ",-0.080000
"i2c1512022P","Huggies       ","category_share",0.179000
"i2c1509069a","Bisto     ","sales_growth  ",0.000000
"i2c1512024a","JS          ","category_share",0.162000
"i2c1512024a","Other branded ketchup","category_share",0.019000
"i2c1512024a","JS Own Label         ","sales_growth  ",-0.083000
"i2c1511005a","Ritz Crisp & Thins","category_share",0.026000
"i2c1510116a","Aisle        ","sales_growth  ",-0.056000
"i2c1510116a","Cadburyanimal","average_spend ",1.500000
"i2cORALBV2","Rest of Cat","category_share",0.749000
"i2cFAIDADWV2","Offer     ","average_spend ",36614.780000
"i2cFAIFEV2","Rest of Cat","sales_growth  ",0.081000
"i2c1510041a","Belvedere          ","average_spend ",7071.700000
"i2cFAIDHDWV2","Rest of Cat","average_spend ",36039.390000
"i2cFABREV2","Oust      ","sales_growth  ",-0.767000
"i2cLENUNV2","Brand           ","average_spend ",319364.260000
"i2c1509103a","JS        ","sales_growth  ",-0.022000
"i2cFAIDADWV2","Brand     ","category_share",0.285000
"i2c1509131a","Offer      ","sales_growth  ",0.000000
"i2cFAIFEV2","Comfort   ","sales_growth  ",-0.144000
"i2cOLAYV2","Nivea     ","average_spend ",29470.850000
"i2cLENUNV2","Persil Bio","sales_growth  ",0.250000
"i2c1510041a","JS              ","category_share",0.304000
"i2cFABREV2","Aisle           ","average_spend ",569971.440000
"i2cLENORV2","Aisle           ","category_share",1.000000
"i2c1512047a","Rest of Cat","average_spend ",1873135.150000
"i2cGILLEV4","Offer     ","sales_growth  ",0.023000
"i2cGILLEV4","Brand      ","sales_growth  ",-0.023000
"i2c1510136a","Rest of Cat","category_share",0.596000
"i2cHSV4","Other Dandruff  ","category_share",0.003000
"i2c1512047a","JS         ","category_share",0.105000
"i2cVENUSV4","JS         ","sales_growth  ",0.067000
"i2cHSV4","Rest of Cat","sales_growth  ",-0.032000
"i2c1509042a","Brand           ","sales_growth  ",1.272000
"i2cHSV4","Aisle          ","average_spend ",1153619.060000
"i2cFLASHV4","Brand     ","category_share",0.099000
"i2cLENORV4","Rest of Cat","average_spend ",52409.500000
"i2cFAIDADWV4","JS             ","average_spend ",129621.050000
"i2cFLASHV4","CIF       ","sales_growth  ",-0.073000
"i2cBRAUNV4","Brand       ","average_spend ",10693.560000
"i2cFAIDHDWV4","JS             ","category_share",0.263000
"i2cBRAUNV4","Offer           ","average_spend ",2376.100000
"i2cFAINBV4","Brand       ","average_spend ",1107415.200000
"i2cFABREV4","Oust      ","category_share",0.001000
"i2cOLAYV4","JS                      ","sales_growth  ",0.032000
"i2cOLAYV4","Aisle     ","sales_growth  ",-0.088000
"i2cFAIFEV4","Comfort   ","average_spend ",355105.040000
"i2cORALBV4","Offer     ","category_share",0.086000
"i2c1507212a","Offer                   ","average_spend ",7914.550000
"i2cFABREV4","Glade     ","average_spend ",16533.080000
"i2cFABREV4","Glade     ","sales_growth  ",-0.166000
"i2cARIALV4","Persil Bio","average_spend ",38528.320000
"i2cFABREV4","Airwick   ","sales_growth  ",-0.285000
"i2cFAIFEV4","Aisle     ","category_share",1.000000
"i2c1509016a2","Albert Bartlett","average_spend ",4011.560000
"i2c1510020a2","DeCecco     ","sales_growth  ",0.032000
"i2c1509016a2","Sainsbuys      ","sales_growth  ",-0.177000
"i2c1510020a2","Cirio       ","sales_growth  ",-0.176000
"i2cLYNX888","Total Sticks Creams and Wipes ","average_spend ",23747.290000
"i2cLYNX888","Total APA                     ","sales_growth  ",0.001000
"i2cLYNX888","Brand                         ","sales_growth  ",0.057000
"i2cLYNX888","Total Roll-On                 ","sales_growth  ",-0.016000
"TEST_JD","Aisle  ","sales_growth  ",-0.043000
"i2cLYNX555","Rest of Cat","average_spend ",338470.200000
"i2cLYNX555","Total Sticks Creams and Wipes ","average_spend ",23747.290000
"ALAN_TEST","Banrockstation","average_spend ",6091.780000
"i2c1509111a","Aisle                         ","category_share",1.000000
"i2c1509101a","Monster       ","average_spend ",124946.450000
"i2c1509101a","Relentless    ","average_spend ",82789.750000
"i2c1509067a","JS                  ","sales_growth  ",-0.132000
"i2c1508034a","Cadbury             ","average_spend ",92462.320000
"i2c1510007a","Brand     ","sales_growth  ",0.320000
"i2c1508043a","JS            ","sales_growth  ",-0.112000
"i2c1508137a","Yellow Tail ","average_spend ",90309.130000
"i2c1508137a","Brand       ","category_share",0.010000
"i2c1510145a","JS        ","sales_growth  ",0.547000
"i2c1510054a","Rest of Cat","sales_growth  ",-0.500000
"i2cNEW-TOOL","Fosters   ","average_spend ",645531.400000
"i2c1509144a","JS        ","category_share",0.984000
"i2c1509111a2","Sainsburys other     ","sales_growth  ",-0.172000
"i2c1509111a2","Rest of Cat","sales_growth  ",0.469000
"i2c1508206a","Crusha    ","sales_growth  ",0.143000
"i2c1508206a","Offer     ","category_share",0.010000
"i2c1508043a","Jacobs    ","average_spend ",79063.390000
"i2c1508137a","Jacobs Creek","category_share",0.014000
"i2c1508137a","Rest of Cat","sales_growth  ",-0.065000
