MASTER_CAMPAIGN_ID,WEEK_COMMENCING,PRODUCT,METRIC,EXPOSED,CONTROL
"i2cFAIDADWV4",2015-08-03,"Brand         ","Known_spend",24998.710000,26212.958137
"i2cFAIDADWV4",2015-08-03,"Offer     ","Known_spend",14658.910000,14337.117367
"i2cFAIDADWV4",2015-08-03,"Aisle        ","Units      ",104351.000000,104811.376771
"i2cFAIDADWV4",2015-08-03,"Brand     ","Units      ",2849.000000,2971.604218
"i2cFAIDADWV4",2015-08-03,"Offer          ","Units      ",9368.000000,9108.379512
"i2cFAIDHDWV2",2015-08-03,"Aisle     ","Known_spend",55096.720000,54652.652636
"i2cFAIDHDWV2",2015-08-03,"Brand     ","Known_spend",35403.800000,34577.897239
"i2cFAIDHDWV2",2015-08-03,"Offer     ","Known_spend",5865.240000,5797.937683
"i2cFAIDHDWV2",2015-08-03,"Aisle           ","Units      ",43376.000000,43086.830944
"i2cFAIDHDWV2",2015-08-03,"Brand          ","Units      ",23083.000000,22356.897107
"i2cFAIDHDWV2",2015-08-03,"Offer     ","Units      ",3752.000000,3663.846414
"i2cFAIDHDWV3",2015-08-03,"Aisle     ","Known_spend",136573.630000,136332.345141
"i2cFAIDHDWV3",2015-08-03,"Brand     ","Known_spend",87041.830000,85977.419594
"i2cFAIDHDWV3",2015-08-03,"Offer                    ","Known_spend",14658.910000,14460.530890
"i2cFAIDHDWV3",2015-08-03,"Aisle       ","Units      ",107809.000000,107931.123105
"i2cFAIDHDWV3",2015-08-03,"Brand                    ","Units      ",56638.000000,55847.858494
"i2cFAIDHDWV3",2015-08-03,"Offer                    ","Units      ",9368.000000,9198.653909
"i2cFAIDHDWV4",2015-08-03,"Aisle     ","Known_spend",136563.230000,136297.349631
"i2cFAIDHDWV4",2015-08-03,"Brand     ","Known_spend",87033.330000,85949.171258
"i2cFAIDHDWV4",2015-08-03,"Offer     ","Known_spend",14658.910000,14446.201136
"i2cFAIDHDWV4",2015-08-03,"Aisle     ","Units      ",107801.000000,107910.399084
"i2cFAIDHDWV4",2015-08-03,"Brand           ","Units      ",56632.000000,55830.220275
"i2cFAIDHDWV4",2015-08-03,"Offer     ","Units      ",9368.000000,9190.659134
"ALAN_TEST",2015-08-04,"Aisle     ","Known_spend",438937.880000,447726.737370
"ALAN_TEST",2015-08-04,"Brand         ","Known_spend",3131.200000,2786.207931
"ALAN_TEST",2015-08-04,"Offer                ","Known_spend",3131.200000,2786.207931
"ALAN_TEST",2015-08-04,"Aisle     ","Units      ",85892.000000,87620.835833
"ALAN_TEST",2015-08-04,"Brand     ","Units      ",416.000000,374.734757
"ALAN_TEST",2015-08-04,"Offer                    ","Units      ",416.000000,374.734757
"i2c1506014aM",2015-08-04,"Aisle      ","Known_spend",10525.550000,10524.499579
"i2c1506014aM",2015-08-04,"Brand     ","Known_spend",2872.310000,3035.827565
"i2c1506014aM",2015-08-04,"Offer     ","Known_spend",137.500000,151.000644
"i2c1506014aM",2015-08-04,"Aisle        ","Units      ",2494.000000,2550.284248
"i2c1506014aM",2015-08-04,"Brand     ","Units      ",751.000000,827.978203
"i2c1506014aM",2015-08-04,"Offer                    ","Units      ",55.000000,62.079776
"i2c1506032M1",2015-08-04,"Aisle     ","Known_spend",8325.080000,6975.879206
"i2c1506032M1",2015-08-04,"Brand     ","Known_spend",649.650000,496.338985
"i2c1506032M1",2015-08-04,"Offer                    ","Known_spend",394.150000,272.455506
"i2c1506032M1",2015-08-04,"Aisle     ","Units      ",6908.000000,5854.050119
"i2c1506032M1",2015-08-04,"Brand     ","Units      ",553.000000,419.494548
"i2c1506032M1",2015-08-04,"Offer       ","Units      ",314.000000,215.079318
"i2c1506032M2",2015-08-04,"Aisle      ","Known_spend",2351.040000,1860.736023
"i2c1506032M2",2015-08-04,"Brand     ","Known_spend",150.490000,104.899582
"i2c1506032M2",2015-08-04,"Offer                    ","Known_spend",150.490000,104.899582
"i2c1506032M2",2015-08-04,"Aisle     ","Units      ",991.000000,795.188801
"i2c1506032M2",2015-08-04,"Brand     ","Units      ",67.000000,46.197470
"i2c1506032M2",2015-08-04,"Offer     ","Units      ",67.000000,46.197470
"i2c1506058aM",2015-08-04,"Aisle     ","Known_spend",1948.450000,1999.526665
"i2c1506058aM",2015-08-04,"Brand                    ","Known_spend",562.550000,543.827540
"i2c1506058aM",2015-08-04,"Offer     ","Known_spend",198.300000,253.255349
"i2c1506058aM",2015-08-04,"Aisle     ","Units      ",963.000000,945.438957
"i2c1506058aM",2015-08-04,"Brand     ","Units      ",183.000000,177.190452
"i2c1506058aM",2015-08-04,"Offer      ","Units      ",66.000000,85.003711
"i2c1506063aM",2015-08-04,"Aisle      ","Known_spend",30923.500000,25877.201809
"i2c1506063aM",2015-08-04,"Brand     ","Known_spend",2713.200000,1850.785929
"i2c1506063aM",2015-08-04,"Offer     ","Known_spend",1773.200000,1175.789999
"i2c1506063aM",2015-08-04,"Aisle      ","Units      ",13942.000000,11877.692699
"i2c1506063aM",2015-08-04,"Brand      ","Units      ",741.000000,502.263451
"i2c1506063aM",2015-08-04,"Offer      ","Units      ",506.000000,334.145215
"i2c1507074aM",2015-08-04,"Aisle     ","Known_spend",23953.070000,22609.332720
"i2c1507074aM",2015-08-04,"Brand      ","Known_spend",91.000000,108.133585
"i2c1507074aM",2015-08-04,"Offer     ","Known_spend",91.000000,108.133585
"i2c1507074aM",2015-08-04,"Aisle      ","Units      ",10945.000000,10275.396908
"i2c1507074aM",2015-08-04,"Brand       ","Units      ",21.000000,18.519964
"i2c1507074aM",2015-08-04,"Offer       ","Units      ",21.000000,18.519964
"i2c1507076a",2015-08-04,"Aisle       ","Known_spend",106058.110000,98465.552005
"i2c1507076a",2015-08-04,"Brand       ","Known_spend",1506.800000,1429.937533
"i2c1507076a",2015-08-04,"Offer     ","Known_spend",856.800000,764.614045
"i2c1507076a",2015-08-04,"Aisle       ","Units      ",107744.000000,100466.657684
"i2c1507076a",2015-08-04,"Brand       ","Units      ",1082.000000,984.587567
"i2c1507076a",2015-08-04,"Offer     ","Units      ",952.000000,854.245991
"i2c1508107a",2015-08-04,"Aisle         ","Known_spend",184233.640000,187606.275000
"i2c1508107a",2015-08-04,"Brand         ","Known_spend",18029.100000,19310.364021
"i2c1508107a",2015-08-04,"Offer       ","Known_spend",3629.160000,3643.354718
"i2c1508107a",2015-08-04,"Aisle     ","Units      ",200752.000000,204302.827539
"i2c1508107a",2015-08-04,"Brand         ","Units      ",17701.000000,18674.722029
"i2c1508107a",2015-08-04,"Offer     ","Units      ",8097.000000,8291.103899
"i2c1508179a",2015-08-04,"Aisle     ","Known_spend",80637.640000,80654.901062
"i2c1508179a",2015-08-04,"Brand                    ","Known_spend",897.340000,768.911751
"i2c1508179a",2015-08-04,"Offer                    ","Known_spend",200.000000,116.804916
"i2c1508179a",2015-08-04,"Aisle     ","Units      ",11786.000000,11825.029990
"i2c1508179a",2015-08-04,"Brand     ","Units      ",110.000000,95.146742
"i2c1508179a",2015-08-04,"Offer                    ","Units      ",20.000000,12.225000
"i2c1508257a",2015-08-04,"Aisle     ","Known_spend",58943.390000,60485.059747
"i2c1508257a",2015-08-04,"Brand     ","Known_spend",4936.000000,4819.382662
"i2c1508257a",2015-08-04,"Offer     ","Known_spend",3846.000000,3937.357710
"i2c1508257a",2015-08-04,"Aisle     ","Units      ",3792.000000,3892.347291
"i2c1508257a",2015-08-04,"Brand          ","Units      ",250.000000,244.822715
"i2c1508257a",2015-08-04,"Offer       ","Units      ",198.000000,208.024334
"i2c1508257aS",2015-08-04,"Aisle      ","Known_spend",231549.580000,237671.045253
"i2c1508257aS",2015-08-04,"Brand     ","Known_spend",75.000000,316.495262
"i2c1508257aS",2015-08-04,"Offer     ","Known_spend",1392.000000,1641.988371
"i2c1508257aS",2015-08-04,"Aisle           ","Units      ",15247.000000,15650.900700
"i2c1508257aS",2015-08-04,"Brand     ","Units      ",5.000000,18.075222
"i2c1508257aS",2015-08-04,"Offer                    ","Units      ",87.000000,102.125000
"i2c1509004a",2015-08-04,"Aisle           ","Known_spend",16360.190000,16058.160646
"i2c1509004a",2015-08-04,"Brand     ","Known_spend",13517.450000,13459.951637
"i2c1509004a",2015-08-04,"Offer           ","Known_spend",777.450000,783.756809
"i2c1509004a",2015-08-04,"Aisle       ","Units      ",12149.000000,12023.023503
"i2c1509004a",2015-08-04,"Brand     ","Units      ",9708.000000,9720.225392
"i2c1509004a",2015-08-04,"Offer                    ","Units      ",417.000000,425.386541
"i2c1509004a2",2015-08-04,"Aisle       ","Known_spend",16360.190000,15955.102890
"i2c1509004a2",2015-08-04,"Brand     ","Known_spend",13517.450000,13345.088146
"i2c1509004a2",2015-08-04,"Offer     ","Known_spend",4717.050000,4651.955024
"i2c1509004a2",2015-08-04,"Aisle     ","Units      ",12149.000000,11953.688974
"i2c1509004a2",2015-08-04,"Brand     ","Units      ",9708.000000,9632.776133
"i2c1509004a2",2015-08-04,"Offer     ","Units      ",3700.000000,3574.552540
"i2c1509014a",2015-08-04,"Aisle      ","Known_spend",22036.920000,21829.276513
"i2c1509014a",2015-08-04,"Brand                    ","Known_spend",4778.320000,4731.473625
"i2c1509014a",2015-08-04,"Aisle     ","Units      ",15124.000000,14859.118269
"i2c1509014a",2015-08-04,"Brand       ","Units      ",2964.000000,2912.231314
"i2c1509016a",2015-08-04,"Aisle     ","Known_spend",84664.410000,85363.790211
"i2c1509016a",2015-08-04,"Brand        ","Known_spend",8550.140000,8774.561024
"i2c1509016a",2015-08-04,"Offer                    ","Known_spend",1927.450000,2184.127512
"i2c1509016a",2015-08-04,"Aisle       ","Units      ",49636.000000,50331.593201
"i2c1509016a",2015-08-04,"Brand     ","Units      ",4467.000000,4511.780818
"i2c1509016a",2015-08-04,"Offer       ","Units      ",1049.000000,1201.908814
"i2c1509016a2",2015-08-04,"Aisle     ","Known_spend",84389.350000,83969.963724
"i2c1509016a2",2015-08-04,"Brand     ","Known_spend",8502.390000,8259.063933
"i2c1509016a2",2015-08-04,"Offer                ","Known_spend",1927.300000,2045.648888
"i2c1509016a2",2015-08-04,"Aisle     ","Units      ",49452.000000,49225.697001
"i2c1509016a2",2015-08-04,"Brand           ","Units      ",4442.000000,4278.935611
"i2c1509016a2",2015-08-04,"Offer           ","Units      ",1049.000000,1119.327984
"i2c1509030a",2015-08-04,"Aisle       ","Known_spend",20976.370000,22637.366397
"i2c1509030a",2015-08-04,"Brand     ","Known_spend",1209.580000,1249.532807
"i2c1509030a",2015-08-04,"Offer          ","Known_spend",236.030000,289.736451
"i2c1509030a",2015-08-04,"Aisle     ","Units      ",5966.000000,6684.730066
"i2c1509030a",2015-08-04,"Brand     ","Units      ",229.000000,258.259006
"i2c1509030a",2015-08-04,"Offer     ","Units      ",46.000000,54.793354
"i2c1509061a",2015-08-04,"Aisle     ","Known_spend",1700510.580000,1700813.754081
"i2c1509061a",2015-08-04,"Brand     ","Known_spend",187128.200000,187827.044890
"i2c1509061a",2015-08-04,"Offer     ","Known_spend",137935.620000,135686.213668
"i2c1509061a",2015-08-04,"Aisle       ","Units      ",262978.000000,261946.134214
"i2c1509061a",2015-08-04,"Brand     ","Units      ",22458.000000,22462.518520
"i2c1509061a",2015-08-04,"Offer     ","Units      ",14830.000000,14600.111813
"i2c1509125a",2015-08-04,"Aisle     ","Known_spend",245936.680000,243872.833212
"i2c1509125a",2015-08-04,"Brand     ","Known_spend",136293.930000,131714.279540
"i2c1509125a",2015-08-04,"Offer      ","Known_spend",136293.930000,131714.279540
"i2c1509125a",2015-08-04,"Aisle     ","Units      ",51325.000000,51651.409115
"i2c1509125a",2015-08-04,"Brand      ","Units      ",24900.000000,24554.581767
"i2c1509125a",2015-08-04,"Offer     ","Units      ",24900.000000,24554.581767
"i2c1509125a2",2015-08-04,"Aisle        ","Known_spend",255021.530000,252707.247905
"i2c1509125a2",2015-08-04,"Brand          ","Known_spend",141351.190000,136242.888096
"i2c1509125a2",2015-08-04,"Offer           ","Known_spend",144219.190000,139861.362068
"i2c1509125a2",2015-08-04,"Aisle     ","Units      ",53149.000000,53658.942234
"i2c1509125a2",2015-08-04,"Brand           ","Units      ",25788.000000,25488.656286
"i2c1509125a2",2015-08-04,"Offer     ","Units      ",26457.000000,26300.415898
"i2c1509134a",2015-08-04,"Aisle     ","Known_spend",496995.680000,500624.257510
"i2c1509134a",2015-08-04,"Brand     ","Known_spend",94710.290000,93370.344896
"i2c1509134a",2015-08-04,"Offer          ","Known_spend",52607.040000,53122.526216
"i2c1509134a",2015-08-04,"Aisle       ","Units      ",245917.000000,246782.636072
"i2c1509134a",2015-08-04,"Brand          ","Units      ",36316.000000,35613.361286
"i2c1509134a",2015-08-04,"Offer          ","Units      ",21960.000000,22191.382663
"i2c1510020a",2015-08-04,"Aisle           ","Known_spend",147897.460000,148297.653175
"i2c1510020a",2015-08-04,"Brand     ","Known_spend",6049.010000,6003.994489
"i2c1510020a",2015-08-04,"Offer     ","Known_spend",9226.210000,9050.974174
"i2c1510020a",2015-08-04,"Aisle       ","Units      ",139617.000000,140164.557779
"i2c1510020a",2015-08-04,"Brand                    ","Units      ",7310.000000,7007.001285
"i2c1510020a",2015-08-04,"Offer     ","Units      ",11379.000000,10922.829836
"i2c1510020a2",2015-08-04,"Aisle     ","Known_spend",147898.110000,148467.082098
"i2c1510020a2",2015-08-04,"Brand     ","Known_spend",6049.760000,5992.747785
"i2c1510020a2",2015-08-04,"Offer          ","Known_spend",9225.710000,9021.870103
"i2c1510020a2",2015-08-04,"Aisle       ","Units      ",139625.000000,140416.821971
"i2c1510020a2",2015-08-04,"Brand               ","Units      ",7311.000000,6996.406762
"i2c1510020a2",2015-08-04,"Offer     ","Units      ",11384.000000,10941.701837
"i2c1516KC0M",2015-08-04,"Aisle     ","Known_spend",5918.400000,5612.584583
"i2c1516KC0M",2015-08-04,"Brand                    ","Known_spend",1421.000000,1408.020929
"i2c1516KC0M",2015-08-04,"Offer     ","Known_spend",468.500000,506.973455
"i2c1516KC0M",2015-08-04,"Aisle     ","Units      ",4283.000000,4074.168880
"i2c1516KC0M",2015-08-04,"Brand      ","Units      ",772.000000,766.492724
"i2c1516KC0M",2015-08-04,"Offer                    ","Units      ",458.000000,498.629731
"i2c1516KC0M1",2015-08-04,"Aisle     ","Known_spend",10525.550000,10382.627373
"i2c1516KC0M1",2015-08-04,"Brand     ","Known_spend",2872.310000,2895.813400
"i2c1516KC0M1",2015-08-04,"Offer      ","Known_spend",917.100000,905.651061
"i2c1516KC0M1",2015-08-04,"Aisle     ","Units      ",2494.000000,2501.468667
"i2c1516KC0M1",2015-08-04,"Brand                    ","Units      ",751.000000,784.330419
"i2c1516KC0M1",2015-08-04,"Offer     ","Units      ",188.000000,190.820796
"i2cNEW-TOOL",2015-08-04,"Aisle                ","Known_spend",1713242.370000,1702959.466208
"i2cNEW-TOOL",2015-08-04,"Brand     ","Known_spend",188079.340000,186182.342767
"i2cNEW-TOOL",2015-08-04,"Offer     ","Known_spend",138861.030000,135795.310670
"i2cNEW-TOOL",2015-08-04,"Aisle     ","Units      ",264679.000000,263212.326367
"i2cNEW-TOOL",2015-08-04,"Brand     ","Units      ",22554.000000,22320.547800
"i2cNEW-TOOL",2015-08-04,"Offer     ","Units      ",14930.000000,14619.933880
"TEST_JD",2015-08-05,"Aisle      ","Known_spend",1204180.500000,1208077.694135
"TEST_JD",2015-08-05,"Brand      ","Known_spend",177862.790000,177993.444215
"TEST_JD",2015-08-05,"Offer                ","Known_spend",61666.910000,61360.283495
"TEST_JD",2015-08-05,"Aisle      ","Units      ",632261.000000,633741.203052
"TEST_JD",2015-08-05,"Brand     ","Units      ",88972.000000,89410.753062
"TEST_JD",2015-08-05,"Offer       ","Units      ",36250.000000,35857.868358
"TEST_JD2",2015-08-05,"Aisle       ","Known_spend",1204180.500000,1208072.142762
"TEST_JD2",2015-08-05,"Brand     ","Known_spend",177862.790000,178113.031538
"TEST_JD2",2015-08-05,"Offer      ","Known_spend",61666.910000,61449.686440
"TEST_JD2",2015-08-05,"Aisle      ","Units      ",632261.000000,633731.782111
"TEST_JD2",2015-08-05,"Brand         ","Units      ",88972.000000,89448.197966
"TEST_JD2",2015-08-05,"Offer     ","Units      ",36250.000000,35871.169956
"i2c1507095a",2015-08-05,"Aisle      ","Known_spend",327664.020000,287785.642782
"i2c1507095a",2015-08-05,"Brand     ","Known_spend",27006.340000,23770.484793
"i2c1507095a",2015-08-05,"Offer           ","Known_spend",23192.380000,20585.792175
"i2c1507095a",2015-08-05,"Aisle     ","Units      ",260218.000000,229196.429365
"i2c1507095a",2015-08-05,"Brand     ","Units      ",25744.000000,22423.582262
"i2c1507095a",2015-08-05,"Offer           ","Units      ",23193.000000,20376.307000
"i2c1507141a",2015-08-05,"Aisle     ","Known_spend",464781.840000,467656.899182
"i2c1507141a",2015-08-05,"Brand                    ","Known_spend",45552.830000,44758.637593
"i2c1507141a",2015-08-05,"Offer                    ","Known_spend",17911.790000,18154.869585
"i2c1507141a",2015-08-05,"Aisle        ","Units      ",333051.000000,334930.530471
"i2c1507141a",2015-08-05,"Brand          ","Units      ",26550.000000,26108.274450
"i2c1507141a",2015-08-05,"Offer                    ","Units      ",6179.000000,6255.508763
"i2c1507156a",2015-08-05,"Aisle     ","Known_spend",1509082.360000,1517682.182449
"i2c1507156a",2015-08-05,"Brand     ","Known_spend",511457.530000,518453.682628
"i2c1507156a",2015-08-05,"Offer     ","Known_spend",111495.220000,109164.439754
"i2c1507156a",2015-08-05,"Aisle           ","Units      ",525522.000000,524414.629109
"i2c1507156a",2015-08-05,"Brand        ","Units      ",182340.000000,181802.687475
"i2c1507156a",2015-08-05,"Offer     ","Units      ",28494.000000,27918.962945
"i2c1507203a",2015-08-05,"Aisle     ","Known_spend",727564.400000,724512.484504
"i2c1507203a",2015-08-05,"Brand     ","Known_spend",819.400000,767.964907
"i2c1507203a",2015-08-05,"Offer     ","Known_spend",771.370000,821.540066
"i2c1507203a",2015-08-05,"Aisle     ","Units      ",508565.000000,508107.101190
"i2c1507203a",2015-08-05,"Brand     ","Units      ",482.000000,451.755001
"i2c1507203a",2015-08-05,"Offer     ","Units      ",772.000000,819.969488
"i2c1508013a",2015-08-05,"Aisle         ","Known_spend",140645.770000,141383.233351
"i2c1508013a",2015-08-05,"Brand     ","Known_spend",15587.160000,15753.375094
"i2c1508013a",2015-08-05,"Offer                    ","Known_spend",551.100000,645.115919
"i2c1508013a",2015-08-05,"Aisle     ","Units      ",83034.000000,83536.064423
"i2c1508013a",2015-08-05,"Brand      ","Units      ",7794.000000,7863.695386
"i2c1508013a",2015-08-05,"Offer     ","Units      ",185.000000,225.049712
"i2c1508042a",2015-08-05,"Aisle       ","Known_spend",646953.440000,646765.863697
"i2c1508042a",2015-08-05,"Brand       ","Known_spend",3710.980000,3186.636814
"i2c1508042a",2015-08-05,"Offer      ","Known_spend",43378.110000,43320.772181
"i2c1508042a",2015-08-05,"Aisle       ","Units      ",224374.000000,224410.989722
"i2c1508042a",2015-08-05,"Brand       ","Units      ",904.000000,775.315368
"i2c1508042a",2015-08-05,"Offer      ","Units      ",8835.000000,8717.385425
"i2c1508186a",2015-08-05,"Aisle     ","Known_spend",129984.560000,131188.466775
"i2c1508186a",2015-08-05,"Brand        ","Known_spend",44772.740000,45460.176933
"i2c1508186a",2015-08-05,"Offer                    ","Known_spend",5628.360000,5725.920887
"i2c1508186a",2015-08-05,"Aisle     ","Units      ",85200.000000,85935.134473
"i2c1508186a",2015-08-05,"Brand       ","Units      ",15437.000000,15765.078712
"i2c1508186a",2015-08-05,"Offer     ","Units      ",2659.000000,2720.098097
"i2c1508186a2",2015-08-05,"Aisle     ","Known_spend",129961.680000,130905.507881
"i2c1508186a2",2015-08-05,"Brand     ","Known_spend",44764.040000,45353.479825
"i2c1508186a2",2015-08-05,"Offer     ","Known_spend",2373.890000,2300.086491
"i2c1508186a2",2015-08-05,"Aisle     ","Units      ",85185.000000,85741.463110
"i2c1508186a2",2015-08-05,"Brand     ","Units      ",15433.000000,15734.382863
"i2c1508186a2",2015-08-05,"Offer     ","Units      ",743.000000,718.806055
"i2c1508206a",2015-08-05,"Aisle     ","Known_spend",8957.090000,9895.677760
"i2c1508206a",2015-08-05,"Brand           ","Known_spend",794.450000,857.161209
"i2c1508206a",2015-08-05,"Offer     ","Known_spend",62.750000,92.391923
"i2c1508206a",2015-08-05,"Aisle     ","Units      ",4177.000000,4639.269320
"i2c1508206a",2015-08-05,"Brand           ","Units      ",842.000000,912.929174
"i2c1508206a",2015-08-05,"Offer     ","Units      ",29.000000,40.682870
"i2c1509002a",2015-08-05,"Aisle      ","Known_spend",47842.660000,49009.734521
"i2c1509002a",2015-08-05,"Brand      ","Known_spend",11513.120000,11625.007633
"i2c1509002a",2015-08-05,"Offer     ","Known_spend",11513.120000,11625.007633
"i2c1509002a",2015-08-05,"Aisle     ","Units      ",23494.000000,23819.021315
"i2c1509002a",2015-08-05,"Brand     ","Units      ",5469.000000,5499.762302
"i2c1509002a",2015-08-05,"Offer                    ","Units      ",5469.000000,5499.762302
"i2c1509111a",2015-08-05,"Aisle                    ","Known_spend",297287.570000,300742.885304
"i2c1509111a",2015-08-05,"Brand          ","Known_spend",147971.120000,150783.728325
"i2c1509111a",2015-08-05,"Offer     ","Known_spend",19000.990000,18739.062298
"i2c1509111a",2015-08-05,"Aisle     ","Units      ",177389.000000,178553.168462
"i2c1509111a",2015-08-05,"Brand         ","Units      ",60506.000000,61696.621851
"i2c1509111a",2015-08-05,"Offer         ","Units      ",6334.000000,6243.415436
"i2c1509111a2",2015-08-05,"Aisle                    ","Known_spend",137767.330000,136985.078503
"i2c1509111a2",2015-08-05,"Brand           ","Known_spend",67932.840000,67871.473769
"i2c1509111a2",2015-08-05,"Offer     ","Known_spend",9165.850000,9136.195475
"i2c1509111a2",2015-08-05,"Aisle        ","Units      ",83693.000000,83543.514125
"i2c1509111a2",2015-08-05,"Brand     ","Units      ",27961.000000,28031.743751
"i2c1509111a2",2015-08-05,"Offer     ","Units      ",3055.000000,3048.314379
"i2c1510013a",2015-08-05,"Aisle     ","Known_spend",239277.090000,239596.159557
"i2c1510013a",2015-08-05,"Brand     ","Known_spend",4877.250000,5041.059832
"i2c1510013a",2015-08-05,"Aisle     ","Units      ",335795.000000,334776.481139
"i2c1510013a",2015-08-05,"Brand                    ","Units      ",6272.000000,6543.343998
"i2c1507176a",2015-08-06,"Aisle       ","Known_spend",55255.660000,55345.251195
"i2c1507176a",2015-08-06,"Brand     ","Known_spend",2298.850000,2387.854037
"i2c1507176a",2015-08-06,"Offer     ","Known_spend",1760.650000,1826.445854
"i2c1507176a",2015-08-06,"Aisle      ","Units      ",19486.000000,19354.307362
"i2c1507176a",2015-08-06,"Brand       ","Units      ",1159.000000,1211.057828
"i2c1507176a",2015-08-06,"Offer     ","Units      ",1024.000000,1070.251635
"i2c1508061a",2015-08-06,"Aisle     ","Known_spend",70920.060000,68965.015803
"i2c1508061a",2015-08-06,"Brand     ","Known_spend",4202.090000,4391.310763
"i2c1508061a",2015-08-06,"Offer                    ","Known_spend",155.000000,107.939317
"i2c1508061a",2015-08-06,"Aisle     ","Units      ",47855.000000,46762.405462
"i2c1508061a",2015-08-06,"Brand                    ","Units      ",2657.000000,2799.471348
"i2c1508061a",2015-08-06,"Offer       ","Units      ",155.000000,109.664987
"i2c1508098a",2015-08-06,"Aisle     ","Known_spend",8961.500000,8671.624119
"i2c1508098a",2015-08-06,"Brand         ","Known_spend",1284.400000,1237.738996
"i2c1508098a",2015-08-06,"Offer     ","Known_spend",1284.400000,1237.738996
"i2c1508098a",2015-08-06,"Aisle     ","Units      ",7945.000000,7636.063130
"i2c1508098a",2015-08-06,"Brand     ","Units      ",918.000000,881.473983
"i2c1508098a",2015-08-06,"Offer     ","Units      ",918.000000,881.473983
"i2c1508124a",2015-08-06,"Aisle     ","Known_spend",10579.410000,10432.036391
"i2c1508124a",2015-08-06,"Brand               ","Known_spend",2185.600000,2215.697081
"i2c1508124a",2015-08-06,"Offer     ","Known_spend",64.000000,67.652344
"i2c1508124a",2015-08-06,"Aisle       ","Units      ",12349.000000,12294.584951
"i2c1508124a",2015-08-06,"Brand     ","Units      ",1992.000000,2058.411531
"i2c1508124a",2015-08-06,"Offer     ","Units      ",64.000000,67.682927
"i2c1508137a",2015-08-06,"Aisle       ","Known_spend",3242068.900000,3247569.727190
"i2c1508137a",2015-08-06,"Brand     ","Known_spend",43546.670000,42777.079783
"i2c1508137a",2015-08-06,"Offer      ","Known_spend",9260.380000,9352.297073
"i2c1508137a",2015-08-06,"Aisle       ","Units      ",580286.000000,581513.050829
"i2c1508137a",2015-08-06,"Brand       ","Units      ",8340.000000,8071.996867
"i2c1508137a",2015-08-06,"Offer      ","Units      ",1911.000000,1939.521632
"i2c1508252a",2015-08-06,"Aisle     ","Known_spend",397843.990000,395728.760387
"i2c1508252a",2015-08-06,"Aisle     ","Units      ",314608.000000,312760.372277
"i2c1509029a",2015-08-06,"Aisle     ","Known_spend",108688.220000,107950.257526
"i2c1509029a",2015-08-06,"Brand         ","Known_spend",6871.960000,6419.616057
"i2c1509029a",2015-08-06,"Aisle     ","Units      ",90633.000000,90076.816888
"i2c1509029a",2015-08-06,"Brand                    ","Units      ",2612.000000,2398.316141
"i2c1509069a",2015-08-06,"Aisle     ","Known_spend",5108.260000,5074.756341
"i2c1509069a",2015-08-06,"Brand     ","Known_spend",2001.700000,1881.345348
"i2c1509069a",2015-08-06,"Offer                    ","Known_spend",163.400000,125.551069
"i2c1509069a",2015-08-06,"Aisle          ","Units      ",8220.000000,8290.598489
"i2c1509069a",2015-08-06,"Brand     ","Units      ",2664.000000,2505.587109
"i2c1509069a",2015-08-06,"Offer       ","Units      ",229.000000,174.924253
"i2c1510007a",2015-08-06,"Aisle      ","Known_spend",6062.340000,6216.162678
"i2c1510007a",2015-08-06,"Brand                    ","Known_spend",2008.540000,2167.127976
"i2c1510007a",2015-08-06,"Offer           ","Known_spend",1264.540000,1383.315790
"i2c1510007a",2015-08-06,"Aisle     ","Units      ",2979.000000,3073.488681
"i2c1510007a",2015-08-06,"Brand     ","Units      ",955.000000,1050.685013
"i2c1510007a",2015-08-06,"Offer     ","Units      ",595.000000,673.113783
"i2c1507192a",2015-08-07,"Aisle           ","Known_spend",43241.920000,42840.572896
"i2c1507192a",2015-08-07,"Brand          ","Known_spend",2525.030000,2652.894842
"i2c1507192a",2015-08-07,"Offer       ","Known_spend",336.400000,341.910398
"i2c1507192a",2015-08-07,"Aisle     ","Units      ",29068.000000,28534.033673
"i2c1507192a",2015-08-07,"Brand     ","Units      ",1583.000000,1664.948512
"i2c1507192a",2015-08-07,"Offer                    ","Units      ",232.000000,233.499608
"i2c1508169a2",2015-08-07,"Aisle      ","Known_spend",1989.530000,2031.690142
"i2c1508169a2",2015-08-07,"Brand                    ","Known_spend",194.750000,199.337415
"i2c1508169a2",2015-08-07,"Offer     ","Known_spend",194.750000,199.337415
"i2c1508169a2",2015-08-07,"Aisle     ","Units      ",1934.000000,1926.379378
"i2c1508169a2",2015-08-07,"Brand     ","Units      ",150.000000,161.636620
"i2c1508169a2",2015-08-07,"Offer     ","Units      ",150.000000,161.636620
"i2c1508281a",2015-08-07,"Aisle     ","Known_spend",53757.420000,54128.180430
"i2c1508281a",2015-08-07,"Brand       ","Known_spend",11816.120000,12145.476985
"i2c1508281a",2015-08-07,"Aisle     ","Units      ",47594.000000,47751.778904
"i2c1508281a",2015-08-07,"Brand     ","Units      ",11750.000000,11960.347455
"i2c1507173a",2015-08-08,"Aisle     ","Known_spend",77534.680000,78265.394060
"i2c1507173a",2015-08-08,"Brand                    ","Known_spend",6965.640000,6979.906738
